ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Popularity,description,genre,Description,Genre
0394800389,Fox in Socks (I Can Read It All by Myself Beginner Books),Dr. Seuss,1965,Random House Children's Books,http://images.amazon.com/images/P/0394800389.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394800389.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394800389.01.LZZZZZZZ.jpg,False,61 p. : col. ill. ; 24 cm.380L Lexile,,"In the late 1950s, Ted Geisel took on the challenge of creating a book using only 250 unique first-grade words, something that aspiring readers would have both the ability and the desire to read. The result was an unlikely children’s classic, The Cat in the Hat. But Geisel didn’t stop there. Using The Cat in the Hat as a template, he teamed with Helen Geisel and Phyllis Cerf to create Beginner Books, a whole new category of readers that combined research-based literacy practices with the logical insanity of Dr. Seuss. The books were an enormous success, giving the world such authors and illustrators as P. D. Eastman, Roy McKie, and Stan and Jan Berenstain, and beloved bestsellers such as Are You My Mother?; Go, Dog. Go!; Put Me in the Zoo; and Green Eggs and Ham. The story of Beginner Books—and Ted Geisel’s role as “president, policymaker, and editor” of the line for thirty years—has been told briefly in various biographies of Dr. Seuss, but I Can Read It All by Myself: The Beginner Books Story presents it in full detail for the first time. Drawn from archival research and dozens of brand-new interviews, I Can Read It All by Myself explores the origins, philosophies, and operations of Beginner Books from The Cat in the Hat in 1957 to 2019’s A Skunk in My Bunk, and reveals the often-fascinating lives of the writers and illustrators who created them.",Literary Criticism
0446602450,Spencerville,Nelson DeMille,1995,Warner Books,http://images.amazon.com/images/P/0446602450.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446602450.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446602450.01.LZZZZZZZ.jpg,False,,Man-woman relationships -- Ohio -- Spencerville -- Fiction.|Abused wives -- Ohio -- Spencerville -- Fiction.|Spencerville (Ohio) -- Fiction.,"After twenty-five years of working in the shadowy world of espionage Keith Landry is on his way home. Driving along the highway, humming a few bars of 'Homeward Bound', the twenty-five years' service he has given the US government are fast becoming a distant memory. He is safe. He is alone. And life has never felt sweeter as the signs for hometown Spencerville come into view. Keith Landry has promised himself no more violence, no more death. But a chance meeting with childhood sweetheart Annie Baxter makes it a promise he cannot keep. As passion is rekindled between them, jealousy flares. For Annie is married to a violent and sadistic bully: the man who runs Spencerville, Sheriff Baxter. And he won't tolerate any man near his wife. Especially Keith Landry.",Fiction
0446359750,Devices and Desires,Phyllis White,1991,Warner Books,http://images.amazon.com/images/P/0446359750.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446359750.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446359750.01.LZZZZZZZ.jpg,False,,Police|Fiction,,Electronic journals
0688177867,The Book Borrower: A Novel,Alice Mattison,2000,Perennial,http://images.amazon.com/images/P/0688177867.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688177867.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688177867.01.LZZZZZZZ.jpg,False,,Modern fiction|Fiction - General|Fiction|Literary|Fiction / Literary|Reading Group Guide,"On the first page of The Book Borrower, Toby Ruben and Deborah Laidlaw meet in 1975 in a New York City playground, where the two women are looking after their babies. Deborah lends Toby a book, Trolley Girl,--a memoir about a long ago trolley strike and three Jewish sisters, one a fiery revolutionary--that will disappear and reappear throughout the twenty-two years these women are friends. Through two decades Deborah and Toby raise their children, embark on teaching careers, and argue about politics, education, and their own lives. One day during a hike, they have an argument that cannot be resolved--and the two women take different, permanent paths--but it is ultimately the borrowed book that will bring them back together. With sensitivity and grace, Alice Mattison shows how books can rescue us from our deepest sorrows; how the events of the outside world play into our private lives; and how the bonds between women are enduring, mysterious, and laced with surprise.",Fiction
0767916069,Under the Tuscan Sun : At Home in Italy,FRANCES MAYES,2003,Broadway,http://images.amazon.com/images/P/0767916069.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767916069.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767916069.01.LZZZZZZZ.jpg,False,,"Travel - General|Europe - Italy|Travel|Tuscany (Italy)|Essays & Travelogues|Travel / Essays & Travelogues|Cookery, Italian|Description and travel|Italian cooking","#1 NEW YORK TIMES BESTSELLER • The beloved memoir of self-discovery set against the spectacular Tuscan countryside that inspired the major motion picture starring Diane Lane—now in a twentieth-anniversary edition featuring a new afterword “This beautifully written memoir about taking chances, living in Italy, loving a house and, always, the pleasures of food, would make a perfect gift for a loved one. But it’s so delicious, read it first yourself.”—USA Today For more Frances Mayes, including a tour of her now iconic Cortona home, Bramasole, watch PBS’s Dream of Italy: Tuscan Sun Special! More than twenty years ago, Frances Mayes—widely published poet, gourmet cook, and travel writer—introduced readers to a wondrous new world when she bought and restored an abandoned Tuscan villa called Bramasole. Under the Tuscan Sun inspired generations to embark on their own journeys—whether that be flying to a foreign country in search of themselves, savoring one of the book’s dozens of delicious seasonal recipes, or simply being transported by Mayes’s signature evocative, sensory language. Now with a new afterword from Frances Mayes, the twentieth-anniversary edition of Under the Tuscan Sun revisits the book’s most popular characters.",Biography & Autobiography
0140179836,The Liar's Club: A Memoir,Mary Karr,1998,Penguin USA (Paper),http://images.amazon.com/images/P/0140179836.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140179836.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140179836.01.LZZZZZZZ.jpg,False,,,"“Wickedly funny and always movingly illuminating, thanks to kick-ass storytelling and a poet's ear.” –Oprah.com The New York Times bestselling, hilarious tale of Mary Karr’s hardscrabble Texas childhood that Oprah.com calls the best memoir of a generation. The Liars’ Club took the world by storm and raised the art of the memoir to an entirely new level, bringing about a dramatic revival of the form. Karr’s comic childhood in an east Texas oil town brings us characters as darkly hilarious as any of J. D. Salinger’s—a hard-drinking daddy, a sister who can talk down the sheriff at age twelve, and an oft-married mother whose accumulated secrets threaten to destroy them all. This unsentimental and profoundly moving account of an apocalyptic childhood is as “funny, lively, and un-put-downable” (USA Today) today as it ever was.",Biography & Autobiography
0553580906,Claws and Effect,RITA MAE BROWN,2002,Bantam,http://images.amazon.com/images/P/0553580906.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553580906.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553580906.01.LZZZZZZZ.jpg,False,"When rumors of turmoil at Crozet Hospital are followed by the mysterious death of the hospital's plant manager, postmistress ""Harry"" Haristeen and her cat, Mrs. Murphy, take on a dangerous investigation.",Women postal service employees|Harry Haristeen (Fictitious character)|Cats|Women cat owners|Mrs. Murphy (Fictitious character)|Women detectives|Fiction,"CLAWS AND EFFECT Winter puts tiny Crozet, Virginia, in a deep freeze and everyone seems to be suffering from the winter blahs, including postmistress Mary Minor “Harry” Haristeen. So all are ripe for the juicy gossip coming out of Crozet Hospital–until the main source of that gossip turns up dead. It’s not like Harry to resist a mystery, and she soon finds the hospital a hotbed of ego, jealousy, and illicit love. But it’s tiger cat Mrs. Murphy, roaming the netherworld of Crozet Hospital, who sniffs out a secret that dates back to the Underground Railroad. Then Harry is attacked and a doctor is executed in cold blood. Soon only a quick-witted cat and her animal pals feline Pewter and corgi Tee Tucker stand between Harry and a coldly calculating killer with a prescription for murder.",Fiction
0553581554,The Killing Game: Only One Can Win...and the Loser Dies,Iris Johansen,2000,Bantam Books,http://images.amazon.com/images/P/0553581554.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553581554.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553581554.01.LZZZZZZZ.jpg,False,,,,American literature
0451203593,24 Hours,Greg Iles,2001,Signet Book,http://images.amazon.com/images/P/0451203593.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451203593.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451203593.01.LZZZZZZZ.jpg,False,,,"‘A superbly crafted and clever book’ (The Times) from Greg Iles, the New York Times No.1 bestseller. The perfect family. On the perfect night. About to become trapped in the perfect crime.",Fiction
0451180232,Nightmares &amp; Dreamscapes,Stephen King,2004,Signet Book,http://images.amazon.com/images/P/0451180232.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451180232.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451180232.01.LZZZZZZZ.jpg,False,"Here are twenty superlative stories devilishly designed by Stephen King to take you where you never dreamed of going before. Included, too, are a telescript that made home screen history, a startling poem, and an essay that Stephen King regards as his best nonfiction writing.

These versatile selections vary widely in style and subject matter and vividly display the full range of Stephen King's matchless imagination. And to add to his readers' pleasure and curiosity, King includes his own entrancing inside accounts of how the stories came into being and why.

Stephen King calls this extraordinary retrospective Nightmares & Dreamscapes. But don't let his title fool you. When you read it, sleep will be the furthest thing from your mind.
(back cover)",,"In this new edition of Therapy with Dreams and Nightmares, Delia Cushway continues in her pursuit to show how dreamwork is not the prerogative of expert psychoanalysts, but a fruitful therapeutic tool that can be explored by all counselors and other practitioners in the helping professions. Emphasizing the idea that dreams are the creation and belonging of the dreamer, this book is steeped in practical hints and tips, vivid case examples and methods of interpreting dream language.",Psychology
0517693119,More Than Complete Hitchhiker's Guide,Douglas Adams,1990,Bonanza Books,http://images.amazon.com/images/P/0517693119.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517693119.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517693119.01.LZZZZZZZ.jpg,False,,,Five stories by Douglas Adams.,Fiction
0451137965,Thinner,Stephen King,1985,New Amer Library,http://images.amazon.com/images/P/0451137965.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451137965.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451137965.01.LZZZZZZZ.jpg,False,"Billy Halleck, good husband, loving father, is both beneficiary and victim of the American Good Life: he has an expensive home, a nice family, and a rewarding career as a lawyer...but he is also fifty pounds overweight and, as his doctor keeps reminding him, edging into heart attack country.

Then, in a moment of carelessness, Billy sideswipes an old gypsy woman as she is crossing the street--and her ancient father passes a bizarre and terrible judgement on him.

""Thinner,"" the old gypsy man whispers, and caresses his cheek, like a lover. Just one word...but six weeks later and ninety-three pounds lighter, Billy Halleck is more than worried. He's terrified. And desperate enough for one last gamble...that will lead him to a nightmare showdown with the forces of evil melting his flesh away. And away. And away...
(back cover)",,"""The 'extraordinary' (Booklist) novel of one man's quest to find the source of his nightmare and to reverse it before he becomes...nothing at all. This #1 national bestseller from Stephen King, writing as Richard Bachman, ""pulsates with evil...it will have you on the edge of your seat"" (Publishers Weekly)""--",Fiction
